t,x,y,z,w,w_pred,v,q
14.53,16.0,50.20651,0.30000000000000004,1.6,1.6,50.0,0.0
14.54,16.0,50.276514,0.30000000000000004,1.6,1.6,50.0,0.0
14.55,16.0,50.346517,0.30000000000000004,1.6,1.6,50.0,0.0
14.56,16.0,50.416521,0.30000000000000004,1.6,1.6,50.0,0.0
14.57,16.0,50.486524,0.30000000000000004,1.6,1.6,50.0,0.0
14.58,16.0,50.556528,0.30000000000000004,1.6,1.6,50.0,0.0
14.59,16.0,50.626531,0.30000000000000004,1.6,1.6,50.0,0.0
14.6,16.0,50.696535,0.30000000000000004,1.6,1.6,50.0,0.0
14.61,16.0,50.766538,0.30000000000000004,1.6,1.6,50.0,0.0
14.62,16.0,50.836542,0.30000000000000004,1.6,1.6,50.0,0.0
14.63,16.0,50.906545,0.30000000000000004,1.6,1.6,50.0,0.0
14.64,16.0,50.976549,0.30000000000000004,1.6,1.6,50.0,0.0
14.65,16.0,51.046552,0.30000000000000004,1.6,1.6,50.0,0.0
14.66,16.0,51.116556,0.30000000000000004,1.6,1.6,50.0,0.0
14.67,16.0,51.186559,0.30000000000000004,1.6,1.6,50.0,0.0
14.68,16.0,51.256563,0.30000000000000004,1.6,1.6,50.0,0.0
14.69,16.0,51.326566,0.30000000000000004,1.6,1.6,50.0,0.0
14.7,16.0,51.39657,0.30000000000000004,1.6,1.6,50.0,0.0
14.71,16.0,51.466573,0.30000000000000004,1.6,1.6,50.0,0.0
14.72,16.0,51.536577,0.30000000000000004,1.6,1.6,50.0,0.0
14.73,16.0,51.60658,0.30000000000000004,1.6,1.6,50.0,0.0
14.74,16.0,51.676584,0.30000000000000004,1.6,1.6,50.0,0.0
14.75,16.0,51.746587000000005,0.30000000000000004,1.6,1.6,50.0,0.0
14.76,16.0,51.816591,0.30000000000000004,1.6,1.6,50.0,0.0
14.77,16.0,51.886594,0.30000000000000004,1.6,1.6,50.0,0.0
14.78,16.0,51.956598,0.30000000000000004,1.6,1.6,50.0,0.0
14.79,16.0,52.026601,0.30000000000000004,1.6,1.6,50.0,0.0
14.8,16.0,52.096605,0.30000000000000004,1.6,1.6,50.0,0.0
14.81,16.0,52.166608,0.30000000000000004,1.6,1.6,50.0,0.0
14.82,16.0,52.236612,0.30000000000000004,1.6,1.6,50.0,0.0
14.83,16.0,52.306615,0.30000000000000004,1.6,1.6,50.0,0.0
14.84,16.0,52.376619000000005,0.30000000000000004,1.6,1.6,50.0,0.0
14.85,16.0,52.446622000000005,0.30000000000000004,1.6,1.6,50.0,0.0
14.86,16.0,52.516626,0.30000000000000004,1.6,1.6,50.0,0.0
14.87,16.0,52.586629,0.30000000000000004,1.6,1.6,50.0,0.0
14.88,16.0,52.656633,0.30000000000000004,1.6,1.6,50.0,0.0
14.89,16.0,52.726636,0.30000000000000004,1.6,1.6,50.0,0.0
14.9,16.0,52.79664,0.30000000000000004,1.6,1.6,50.0,0.0
14.91,16.0,52.866642999999996,0.30000000000000004,1.6,1.6,50.0,0.0
14.92,16.0,52.936647,0.30000000000000004,1.6,1.6,50.0,0.0
14.93,16.0,53.00665,0.30000000000000004,1.6,1.6,50.0,0.0
14.94,16.0,53.076654000000005,0.30000000000000004,1.6,1.6,50.0,0.0
14.95,16.0,53.146657000000005,0.30000000000000004,1.6,1.6,50.0,0.0
14.96,16.0,53.216661,0.30000000000000004,1.6,1.6,50.0,0.0
14.97,16.0,53.286664,0.30000000000000004,1.6,1.6,50.0,0.0
14.98,16.0,53.356668,0.30000000000000004,1.6,1.6,50.0,0.0
14.99,16.0,53.426671,0.30000000000000004,1.6,1.6,50.0,0.0
15.0,16.0,53.496674999999996,0.30000000000000004,1.6,1.6,50.0,0.0
15.01,16.0,53.566677999999996,0.30000000000000004,1.6,1.6,50.0,0.0
15.02,16.0,53.636682,0.30000000000000004,1.6,1.6,50.0,0.0
15.03,16.0,53.706685,0.30000000000000004,1.6,1.6,50.0,0.0
15.04,16.0,53.776689000000005,0.30000000000000004,1.6,1.6,50.0,0.0
15.05,16.0,53.846692000000004,0.30000000000000004,1.6,1.6,50.0,0.0
15.06,16.0,53.916696,0.30000000000000004,1.6,1.6,50.0,0.0
15.07,16.0,53.986699,0.30000000000000004,1.6,1.6,50.0,0.0
15.08,16.0,54.056703,0.30000000000000004,1.6,1.6,50.0,0.0
15.09,16.0,54.126706,0.30000000000000004,1.6,1.6,50.0,0.0
15.1,16.0,54.196709999999996,0.30000000000000004,1.6,1.6,50.0,0.0
15.11,16.0,54.266712999999996,0.30000000000000004,1.6,1.6,50.0,0.0
15.12,16.0,54.336717,0.30000000000000004,1.6,1.6,50.0,0.0
15.13,16.0,54.40672,0.30000000000000004,1.6,1.6,50.0,0.0
15.14,16.0,54.476724000000004,0.30000000000000004,1.6,1.6,50.0,0.0
15.15,16.0,54.546727000000004,0.30000000000000004,1.6,1.6,50.0,0.0
15.16,16.0,54.616731,0.30000000000000004,1.6,1.6,50.0,0.0
15.17,16.0,54.686734,0.30000000000000004,1.6,1.6,50.0,0.0
15.18,16.0,54.756738,0.30000000000000004,1.6,1.6,50.0,0.0
15.19,16.0,54.826741,0.30000000000000004,1.6,1.6,50.0,0.0
15.2,16.0,54.896744999999996,0.30000000000000004,1.6,1.6,50.0,0.0
15.21,16.0,54.966747999999995,0.30000000000000004,1.6,1.6,50.0,0.0
15.22,16.0,55.036752,0.30000000000000004,1.6,1.6,50.0,0.0
15.23,16.0,55.106755,0.30000000000000004,1.6,1.6,50.0,0.0
15.24,16.0,55.176759000000004,0.30000000000000004,1.6,1.6,50.0,0.0
15.25,16.0,55.246762000000004,0.30000000000000004,1.6,1.6,50.0,0.0
15.26,16.0,55.316766,0.30000000000000004,1.6,1.6,50.0,0.0
15.27,16.0,55.386769,0.30000000000000004,1.6,1.6,50.0,0.0
15.28,16.0,55.456773,0.30000000000000004,1.6,1.6,50.0,0.0
15.29,16.0,55.526776,0.30000000000000004,1.6,1.6,50.0,0.0
15.3,16.0,55.596779999999995,0.30000000000000004,1.6,1.6,50.0,0.0
15.31,16.0,55.666782999999995,0.30000000000000004,1.6,1.6,50.0,0.0
15.32,16.0,55.736787,0.30000000000000004,1.6,1.6,50.0,0.0
15.33,16.0,55.80679,0.30000000000000004,1.6,1.6,50.0,0.0
15.34,16.0,55.876794000000004,0.30000000000000004,1.6,1.6,50.0,0.0
15.35,16.0,55.946797000000004,0.30000000000000004,1.6,1.6,50.0,0.0
15.36,16.0,56.016801,0.30000000000000004,1.6,1.6,50.0,0.0
15.37,16.0,56.086804,0.30000000000000004,1.6,1.6,50.0,0.0
15.38,16.0,56.156808,0.30000000000000004,1.6,1.6,50.0,0.0
15.39,16.0,56.226811,0.30000000000000004,1.6,1.6,50.0,0.0
15.4,16.0,56.296814999999995,0.30000000000000004,1.6,1.6,50.0,0.0
15.41,16.0,56.366817999999995,0.30000000000000004,1.6,1.6,50.0,0.0
15.42,16.0,56.436822,0.30000000000000004,1.6,1.6,50.0,0.0
15.43,16.0,56.506825,0.30000000000000004,1.6,1.6,50.0,0.0
15.44,16.0,56.576829000000004,0.30000000000000004,1.6,1.6,50.0,0.0
15.45,16.0,56.646832,0.30000000000000004,1.6,1.6,50.0,0.0
15.46,16.0,56.716836,0.30000000000000004,1.6,1.6,50.0,0.0
15.47,16.0,56.786839,0.30000000000000004,1.6,1.6,50.0,0.0
15.48,16.0,56.856843,0.30000000000000004,1.6,1.6,50.0,0.0
15.49,16.0,56.926846,0.30000000000000004,1.6,1.6,50.0,0.0
15.5,16.0,56.996849999999995,0.30000000000000004,1.6,1.6,50.0,0.0
15.51,16.0,57.066852999999995,0.30000000000000004,1.6,1.6,50.0,0.0
15.52,16.0,57.136857,0.30000000000000004,1.6,1.6,50.0,0.0
15.53,16.0,57.20686,0.30000000000000004,1.6,1.6,50.0,0.0
15.54,16.0,57.276864,0.30000000000000004,1.6,1.6,50.0,0.0
15.55,16.0,57.346867,0.30000000000000004,1.6,1.6,50.0,0.0
15.56,16.0,57.416871,0.30000000000000004,1.6,1.6,50.0,0.0
15.57,16.0,57.486874,0.30000000000000004,1.6,1.6,50.0,0.0
15.58,16.0,57.556878,0.30000000000000004,1.6,1.6,50.0,0.0
15.59,16.0,57.626881,0.30000000000000004,1.6,1.6,50.0,0.0
15.6,16.0,57.696885,0.30000000000000004,1.6,1.6,50.0,0.0
15.61,16.0,57.766888,0.30000000000000004,1.6,1.6,50.0,0.0
15.62,16.0,57.836892,0.30000000000000004,1.6,1.6,50.0,0.0
15.63,16.0,57.906895,0.30000000000000004,1.6,1.6,50.0,0.0
15.64,16.0,57.976899,0.30000000000000004,1.6,1.6,50.0,0.0
15.65,16.0,58.046902,0.30000000000000004,1.6,1.6,50.0,0.0
15.66,16.0,58.116906,0.30000000000000004,1.6,1.6,50.0,0.0
15.67,16.0,58.186909,0.30000000000000004,1.6,1.6,50.0,0.0
15.68,16.0,58.256913,0.30000000000000004,1.6,1.6,50.0,0.0
15.69,16.0,58.326916,0.30000000000000004,1.6,1.6,50.0,0.0
15.7,16.0,58.39692,0.30000000000000004,1.6,1.6,50.0,0.0
15.71,16.0,58.466923,0.30000000000000004,1.6,1.6,50.0,0.0
15.72,16.0,58.536927,0.30000000000000004,1.6,1.6,50.0,0.0
15.73,16.0,58.60693,0.30000000000000004,1.6,1.6,50.0,0.0
15.74,16.0,58.676934,0.30000000000000004,1.6,1.6,50.0,0.0
15.75,16.0,58.746937,0.30000000000000004,1.6,1.6,50.0,0.0
15.76,16.0,58.816941,0.30000000000000004,1.6,1.6,50.0,0.0
15.77,16.0,58.886944,0.30000000000000004,1.6,1.6,50.0,0.0
15.78,16.0,58.956948,0.30000000000000004,1.6,1.6,50.0,0.0
15.79,16.0,59.026951,0.30000000000000004,1.6,1.6,50.0,0.0
15.8,16.0,59.09695500000001,0.30000000000000004,1.6,1.6,50.0,0.0
15.81,16.0,59.166957999999994,0.30000000000000004,1.6,1.6,50.0,0.0
15.82,16.0,59.236962000000005,0.30000000000000004,1.6,1.6,50.0,0.0
15.83,16.0,59.306965000000005,0.30000000000000004,1.6,1.6,50.0,0.0
15.84,16.0,59.376969,0.30000000000000004,1.6,1.6,50.0,0.0
15.85,16.0,59.446972,0.30000000000000004,1.6,1.6,50.0,0.0
15.86,16.0,59.516976,0.30000000000000004,1.6,1.6,50.0,0.0
15.87,16.0,59.586979,0.30000000000000004,1.6,1.6,50.0,0.0
15.88,16.0,59.656983,0.30000000000000004,1.6,1.6,50.0,0.0
15.89,16.0,59.726986,0.30000000000000004,1.6,1.6,50.0,0.0
15.9,16.0,59.796989999999994,0.30000000000000004,1.6,1.6,50.0,0.0
15.91,16.0,59.86699300000001,0.30000000000000004,1.6,1.6,50.0,0.0
15.92,16.0,59.936997000000005,0.30000000000000004,1.6,1.6,50.0,0.0
